Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	OMRSE:00000198	IAO:0000115	a communication in which some participant requests of some other participant an information content entity about some portion of reality@en
INFO	lowercase_definition	OMRSE:00000199	IAO:0000115	an information content entity-request process in which some participant requests of some other participant an information content entity that indicates the ethnic identity of that other participant@en
INFO	lowercase_definition	OMRSE:00000200	IAO:0000115	an information content entity-request process in which some participant requests of some other participant an information content entity that indicates the racial identity of that other participant@en
INFO	lowercase_definition	obo:ORCS_00000027	IAO:0000115	a diagnosis that is about some patient and that is the specified output of a diagnostic process that occurs before or during the admission of that patient@en
INFO	lowercase_definition	obo:ORCS_00000042	IAO:0000115	a social act in which a patient is registered with a health care provider for the purposes of recieving care in an inpatient encounter@en
INFO	lowercase_definition	obo:ORCS_00000043	IAO:0000115	a diagnosis that is about some patient and that is the specified output of a diagnostic process that occurs before or simultaneously with the discharge of that patient@en
INFO	lowercase_definition	obo:ORCS_00000044	IAO:0000115	a diagnosis that is about some patient and that is the specified output of a diagnostic process that occurs during an outpatient encounter@en
INFO	lowercase_definition	obo:ORCS_00000045	IAO:0000115	"a diagnosis that is about some patient and that is the specified output of a diagnostic process that occurs during an inpatient encounter, after admission, and before discharge of that patient@en"
INFO	lowercase_definition	RO:0000052	IAO:0000115	"a relation between a specifically dependent continuant (the characteristic) and any other entity (the bearer), in which the characteristic depends on the bearer for its existence.@en"
INFO	lowercase_definition	RO:0000052	IAO:0000115	"a relation between a specifically dependent continuant (the dependent) and an independent continuant (the bearer), in which the dependent specifically depends on the bearer for its existence@en"
INFO	lowercase_definition	RO:0000053	IAO:0000115	"a relation between an independent continuant (the bearer) and a specifically dependent continuant (the dependent), in which the dependent specifically depends on the bearer for its existence@en"
INFO	lowercase_definition	RO:0000056	IAO:0000115	"a relation between a continuant and a process, in which the continuant is somehow involved in the process@en"
INFO	lowercase_definition	RO:0000057	IAO:0000115	"a relation between a process and a continuant, in which the continuant is somehow involved in the process@en"
INFO	lowercase_definition	RO:0000079	IAO:0000115	"a relation between a function and an independent continuant (the bearer), in which the function specifically depends on the bearer for its existence@en"
INFO	lowercase_definition	RO:0000080	IAO:0000115	"a relation between a quality and an independent continuant (the bearer), in which the quality specifically depends on the bearer for its existence@en"
INFO	lowercase_definition	RO:0000081	IAO:0000115	"a relation between a role and an independent continuant (the bearer), in which the role specifically depends on the bearer for its existence@en"
INFO	lowercase_definition	RO:0000085	IAO:0000115	"a relation between an independent continuant (the bearer) and a function, in which the function specifically depends on the bearer for its existence@en"
INFO	lowercase_definition	RO:0000086	IAO:0000115	"a relation between an independent continuant (the bearer) and a quality, in which the quality specifically depends on the bearer for its existence@en"
INFO	lowercase_definition	RO:0000087	IAO:0000115	"a relation between an independent continuant (the bearer) and a role, in which the role specifically depends on the bearer for its existence@en"
INFO	lowercase_definition	RO:0000091	IAO:0000115	"a relation between an independent continuant (the bearer) and a disposition, in which the disposition specifically depends on the bearer for its existence@en"
INFO	lowercase_definition	RO:0000092	IAO:0000115	inverse of has disposition
INFO	lowercase_definition	RO:0001000	IAO:0000115	"a relation between two distinct material entities, the new entity and the old entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity@en"
INFO	lowercase_definition	RO:0001001	IAO:0000115	"a relation between two distinct material entities, the old entity and the new entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity@en"
INFO	lowercase_definition	RO:0001015	IAO:0000115	"a relation between two independent continuants, the location and the target, in which the target is entirely within the location@en"
INFO	lowercase_definition	RO:0001025	IAO:0000115	"a relation between two independent continuants, the target and the location, in which the target is entirely within the location@en"
INFO	lowercase_definition	RO:0001901	IAO:0000115	
				
## Elucidation				
				
This is used when the statement/axiom is assumed to hold true 'eternally'				
				
## How to interpret (informal)				
				
"First the \""""atemporal\"""" FOL is derived from the OWL using the standard"				
interpretation. This axiom is temporalized by embedding the axiom				
within a for-all-times quantified sentence. The t argument is added to				
all instantiation predicates and predicates that use this relation.				
				
## Example				
				
    Class: nucleus				
    SubClassOf: part_of some cell				
				
    forall t :				
      forall n :				
"        instance_of(n,Nucleus,t)"				
         implies				
        exists c :				
"          instance_of(c,Cell,t)"				
"          part_of(n,c,t)"				
				
## Notes				
				
This interpretation is *not* the same as an at-all-times relation				
				
				
INFO	lowercase_definition	RO:0001902	IAO:0000115	
				
## Elucidation				
				
This is used when the first-order logic form of the relation is				
"binary, and takes no temporal argument."				
				
## Example:				
				
    Class: limb				
    SubClassOf: develops_from some lateral-plate-mesoderm				
				
"     forall t, t2:"				
      forall x :				
"        instance_of(x,Limb,t)"				
         implies				
        exists y :				
"          instance_of(y,LPM,t2)"				
"          develops_from(x,y)"				
				
				
				
INFO	lowercase_definition	RO:0002000	IAO:0000115	"a relation between a 2D immaterial entity (the boundary) and a material entity, in which the boundary delimits the material entity@en"
INFO	lowercase_definition	RO:0002002	IAO:0000115	"a relation between a material entity and a 2D immaterial entity (the boundary), in which the boundary delimits the material entity@en"
INFO	lowercase_definition	RO:0002010	IAO:0000115	"x 'regulates in other organism' y if and only if: (x is the realization of a function to exert an effect on the frequency, rate or extent of y) AND (the agents of x are produced by organism o1 and the agents of y are produced by organism o2)."
INFO	lowercase_definition	RO:0002018	IAO:0000115	"w 'has process component' p if p and w are processes,  w 'has part' p and w is such that it can be directly disassembled into into n parts p, p2, p3, ..., pn, where these parts are of similar type."
INFO	lowercase_definition	RO:0002131	IAO:0000115	x overlaps y if and only if there exists some z such that x has part z and z part of y
INFO	lowercase_definition	RO:0002151	IAO:0000115	"x partially overlaps y iff there exists some z such that z is part of x and z is part of y, and it is also the case that neither x is part of y or y is part of x"
INFO	lowercase_definition	RO:0002161	IAO:0000115	"x never in taxon T if and only if T is a class, and x does not instantiate the class expression \""in taxon some T\"". Note that this is a shortcut relation, and should be used as a hasValue restriction in OWL."
INFO	lowercase_definition	RO:0002170	IAO:0000115	"a is connected to b if and only if a and b are discrete structure, and there exists some connecting structure c, such that c connects a and b"
INFO	lowercase_definition	RO:0002176	IAO:0000115	"c connects a if and only if there exist some b such that a and b are similar parts of the same system, and c connects b, specifically, c connects a with b. When one structure connects two others it unites some aspect of the function or role they play within the system."
INFO	lowercase_definition	RO:0002180	IAO:0000115	"w 'has component' p if w 'has part' p and w is such that it can be directly disassembled into into n parts p, p2, p3, ..., pn, where these parts are of similar type."
INFO	lowercase_definition	RO:0002201	IAO:0000115	inverse of has phenotype
INFO	lowercase_definition	RO:0002205	IAO:0000115	x has gene product y if and only if x is a gene (SO:0000704) that participates in some gene expression process (GO:0010467) where the output of that process is either y or something that is ribosomally translated from y
INFO	lowercase_definition	RO:0002211	IAO:0000115	process(P1) regulates process(P2) iff: P1 results in the initiation or termination of P2 OR affects the frequency of its initiation or termination OR affects the magnitude or rate of output of P2.
INFO	lowercase_definition	RO:0002214	IAO:0000115	"x has prototype y if and only if x is an instance of C and y is a prototypical instance of C. For example, every instance of heart, both normal and abnormal is related by the has prototype relation to some instance of a \""canonical\"" heart, which participates in blood circulation."
INFO	lowercase_definition	RO:0002216	IAO:0000115	"c stands in this relationship to p if and only if there exists some p' such that c is capable_of p', and p' is part_of p."
INFO	lowercase_definition	RO:0002217	IAO:0000115	x actively participates in y if and only if x participates in y and x realizes some active role
INFO	lowercase_definition	RO:0002218	IAO:0000115	x has participant y if and only if x realizes some active role that inheres in y
INFO	lowercase_definition	RO:0002219	IAO:0000115	"x surrounded_by y if and only if (1) x is adjacent to y and for every region r that is adjacent to x, r overlaps y (2) the shared boundary between x and y occupies the majority of the outermost boundary of x"
INFO	lowercase_definition	RO:0002220	IAO:0000115	x adjacent to y if and only if x and y share a boundary.
INFO	lowercase_definition	RO:0002221	IAO:0000115	inverse of surrounded by
INFO	lowercase_definition	RO:0002223	IAO:0000115	inverse of starts with
INFO	lowercase_definition	RO:0002224	IAO:0000115	"x starts with y if and only if x has part y and the time point at which x starts is equivalent to the time point at which y starts. Formally: α(y) = α(x) ∧ ω(y) < ω(x), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point."
INFO	lowercase_definition	RO:0002229	IAO:0000115	inverse of ends with
INFO	lowercase_definition	RO:0002230	IAO:0000115	"x ends with y if and only if x has part y and the time point at which x ends is equivalent to the time point at which y ends. Formally: α(y) > α(x) ∧ ω(y) = ω(x), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point."
INFO	lowercase_definition	RO:0002231	IAO:0000115	x 'has starts location' y if and only if there exists some process z such that x 'starts with' z and z 'occurs in' y
INFO	lowercase_definition	RO:0002232	IAO:0000115	x 'has end location' y if and only if there exists some process z such that x 'ends with' z and z 'occurs in' y
INFO	lowercase_definition	RO:0002233	IAO:0000115	"p has input c iff: p is a process, c is a material entity, c is a participant in p, c is present at the start of p, and the state of c is modified during p."
INFO	lowercase_definition	RO:0002234	IAO:0000115	"p has output c iff c is a participant in p, c is present at the end of p, and c is not present at the beginning of p."
INFO	lowercase_definition	RO:0002249	IAO:0000115	inverse of has active ingredient
INFO	lowercase_definition	RO:0002252	IAO:0000115	"b connecting-branch-of s iff b is connected to s, and there exists some tree-like structure t such that the mereological sum of b plus s is either the same as t or a branching-part-of t."
INFO	lowercase_definition	RO:0002253	IAO:0000115	inverse of connecting branch of
INFO	lowercase_definition	RO:0002263	IAO:0000115	"c acts upstream of p if and only if c enables some f that is involved in p' and p' occurs chronologically before p, is not part of p, and affects the execution of p. c is a material entity and f, p, p' are processes."
INFO	lowercase_definition	RO:0002264	IAO:0000115	"c acts upstream of or within p if c is enables f, and f is causally upstream of or within p. c is a material entity and p is an process."
INFO	lowercase_definition	RO:0002314	IAO:0000115	q inheres in part of w if and only if there exists some p such that q inheres in p and p part of w.
INFO	lowercase_definition	RO:0002325	IAO:0000115	a colocalizes_with b if and only if  a is transiently or peripherally associated with b[GO].
INFO	lowercase_definition	RO:0002329	IAO:0000115	"this relation holds between c and p when c is part of some c', and c' is capable of p."
INFO	lowercase_definition	RO:0002331	IAO:0000115	"c involved_in p if and only if c enables some process p', and p' is part of p"
INFO	lowercase_definition	RO:0002332	IAO:0000115	p regulates levels of c if p regulates some amount (PATO:0000070) of c
INFO	lowercase_definition	RO:0002333	IAO:0000115	inverse of enables
INFO	lowercase_definition	RO:0002334	IAO:0000115	inverse of regulates
INFO	lowercase_definition	RO:0002335	IAO:0000115	inverse of negatively regulates
INFO	lowercase_definition	RO:0002336	IAO:0000115	inverse of positively regulates
INFO	lowercase_definition	RO:0002350	IAO:0000115	is member of is a mereological relation between a item and a collection.
INFO	lowercase_definition	RO:0002351	IAO:0000115	has member is a mereological relation between a collection and an item.
INFO	lowercase_definition	RO:0002352	IAO:0000115	inverse of has input
INFO	lowercase_definition	RO:0002353	IAO:0000115	inverse of has output
INFO	lowercase_definition	RO:0002376	IAO:0000115	"x tributary_of y if and only if x a channel for the flow of a substance into y, where y is larger than x. If x and y are hydrographic features, then y is the main stem of a river, or a lake or bay, but not the sea or ocean. If x and y are anatomical, then y is a vein."
INFO	lowercase_definition	RO:0002377	IAO:0000115	"x distributary_of y if and only if x is capable of channeling the flow of a substance to y, where y channels less of the substance than x"
INFO	lowercase_definition	RO:0002378	IAO:0000115	x anabranch_of y if x is a distributary of y (i.e. it channels a from a larger flow from y) and x ultimately channels the flow back into y.
INFO	lowercase_definition	RO:0002379	IAO:0000115	x spatially_coextensive_with y if and inly if x and y have the same location
INFO	lowercase_definition	RO:0002380	IAO:0000115	x is a branching part of y if and only if x is part of y and x is connected directly or indirectly to the main stem of y
INFO	lowercase_definition	RO:0002381	IAO:0000115	"x main_stem_of y if y is a branching structure and x is a channel that traces a linear path through y, such that x has higher capacity than any other such path."
INFO	lowercase_definition	RO:0002382	IAO:0000115	x proper_distributary_of y iff x distributary_of y and x does not flow back into y
INFO	lowercase_definition	RO:0002383	IAO:0000115	x proper_tributary_of y iff x tributary_of y and x does not originate from y
INFO	lowercase_definition	RO:0002400	IAO:0000115	"p has direct input c iff c is a participant in p, c is present at the start of p, and the state of c is modified during p."
INFO	lowercase_definition	RO:0002402	IAO:0000115	"p has direct input c iff c is a participanti n p, c is present at the end of p, and c is not present at the beginning of c. "
INFO	lowercase_definition	RO:0002404	IAO:0000115	inverse of upstream of
INFO	lowercase_definition	RO:0002406	IAO:0000115	p directly activates q if and only if p is immediately upstream of q and p is the realization of a function to increase the rate or activity of q
INFO	lowercase_definition	RO:0002407	IAO:0000115	p directly activates q if and only if p is immediately upstream of q and p is the realization of a function to increase the rate or activity of q
INFO	lowercase_definition	RO:0002411	IAO:0000115	p is causally upstream of q if and only if p precedes q and p and q are linked in a causal chain
INFO	lowercase_definition	RO:0002412	IAO:0000115	"p is immediately causally upstream of q iff both (a) p immediately precedes q and (b) p is causally upstream of q. In addition, the output of p  must be an input of q."
INFO	lowercase_definition	RO:0002413	IAO:0000115	p1 directly provides input for p2 iff there exists some c such that p1 has_output c and p2 has_input c
INFO	lowercase_definition	RO:0002414	IAO:0000115	transitive form of directly_provides_input_for
INFO	lowercase_definition	RO:0002418	IAO:0000115	"p 'causally upstream or within' q iff (1) the end of p is before the end of q and (2) the execution of p exerts some causal influence over the outputs of q; i.e. if p was abolished or the outputs of p were to be modified, this would necessarily affect q."
INFO	lowercase_definition	RO:0002427	IAO:0000115	inverse of causally upstream of or within
INFO	lowercase_definition	RO:0002428	IAO:0000115	c involved in regulation of p if c is involved in some p' and p' regulates some p
INFO	lowercase_definition	RO:0002429	IAO:0000115	c involved in regulation of p if c is involved in some p' and p' positively regulates some p
INFO	lowercase_definition	RO:0002430	IAO:0000115	c involved in regulation of p if c is involved in some p' and p' negatively regulates some p
INFO	lowercase_definition	RO:0002431	IAO:0000115	c involved in or regulates p if and only if either (i) c is involved in p or (ii) c is involved in regulation of p
INFO	lowercase_definition	RO:0002432	IAO:0000115	"c executes activity in d if and only if c enables p and p occurs_in d.  Assuming no action at a distance by gene products, if a gene product enables (is capable of) a process that occurs in some structure, it must have at least some part in that structure."
INFO	lowercase_definition	RO:0002433	IAO:0000115	"p contributes to morphology of w if and only if a change in the morphology of p entails a change in the morphology of w. Examples: every skull contributes to morphology of the head which it is a part of. Counter-example: nuclei do not generally contribute to the morphology of the cell they are part of, as they are buffered by cytoplasm."
INFO	lowercase_definition	RO:0002473	IAO:0000115	x composed_primarily_of y if and only if more than half of the mass of x is made from y or units of the same type as y.
INFO	lowercase_definition	RO:0002479	IAO:0000115	"p has part that occurs in c if and only if there exists some p1, such that p has_part p1, and p1 occurs in c."
INFO	lowercase_definition	RO:0002501	IAO:0000115	"p is causally related to q if and only if p or any part of p and q or any part of q are linked by a chain of events where each event pair is one of direct activation or direct inhibition. p may be upstream, downstream, part of or a container of q."
INFO	lowercase_definition	RO:0002503	IAO:0000115	"q towards e2 if and only if q is a relational quality such that q inheres-in some e, and e != e2 and q is dependent on e2"
INFO	lowercase_definition	RO:0002505	IAO:0000115	"p has intermediate c if and only if p has parts p1, p2 and p1 has output c, and p2 has input c"
INFO	lowercase_definition	RO:0002507	IAO:0000115	"s determined by f if and only if s is a type of system, and f is a material entity that is part of s, such that f exerts a strong causal influence on the functioning of s, and the removal of f would cause the collapse of s."
INFO	lowercase_definition	RO:0002508	IAO:0000115	inverse of determined by
INFO	lowercase_definition	RO:0002509	IAO:0000115	"s 'determined by part of' w if and only if there exists some f such that (1) s 'determined by' f and (2) f part_of w, or f=w."
INFO	lowercase_definition	RO:0002510	IAO:0000115	x is transcribed from y if and only if x is synthesized from template y
INFO	lowercase_definition	RO:0002515	IAO:0000115	x is sequentially adjacent to y iff x and y do not overlap and if there are no base units intervening between x and y
INFO	lowercase_definition	RO:0002516	IAO:0000115	"x has start sequence y if the start of x is identical to the start of y, and x has y as a subsequence"
INFO	lowercase_definition	RO:0002517	IAO:0000115	inverse of has start sequence
INFO	lowercase_definition	RO:0002518	IAO:0000115	"x has end sequence y if the end of x is identical to the end of y, and x has y as a subsequence"
INFO	lowercase_definition	RO:0002519	IAO:0000115	inverse of has end sequence
INFO	lowercase_definition	RO:0002520	IAO:0000115	"x is a consecutive sequence of y iff x has subsequence y, and all the parts of x are made of zero or more repetitions of y or sequences as the same type as y."
INFO	lowercase_definition	RO:0002521	IAO:0000115	x is sequentially aligned with if a significant portion bases of x and y correspond in terms of their base type and their relative ordering
INFO	lowercase_definition	RO:0002522	IAO:0000115	"x bounds the sequence of y iff the upstream-most part of x is upstream of or coincident with the upstream-most part of y, and the downstream-most part of x is downstream of or coincident with the downstream-most part of y"
INFO	lowercase_definition	RO:0002523	IAO:0000115	inverse of bounds sequence of
INFO	lowercase_definition	RO:0002524	IAO:0000115	x has subsequence y iff all of the sequence parts of x are sequence parts of y
INFO	lowercase_definition	RO:0002525	IAO:0000115	inverse of has subsequence
INFO	lowercase_definition	RO:0002526	IAO:0000115	x overlaps the sequence of x if and only if x has a subsequence z and z is a subsequence of y.
INFO	lowercase_definition	RO:0002527	IAO:0000115	x does not overlaps the sequence of x if and only if there is no z such that x has a subsequence z and z is a subsequence of y.
INFO	lowercase_definition	RO:0002528	IAO:0000115	inverse of downstream of sequence of
INFO	lowercase_definition	RO:0002529	IAO:0000115	"x is downstream of the sequence of y iff either (1) x and y have sequence units, and all units of x are downstream of all units of y, or (2) x and y are sequence units, and x is either immediately downstream of y, or transitively downstream of y."
INFO	lowercase_definition	RO:0002530	IAO:0000115	"x is immediately downstream of the sequence of y iff either (1) x and y have sequence units, and all units of x are downstream of all units of y, and x is sequentially adjacent to y, or (2) x and y are sequence units, in which case the immediately downstream relation is primitive and defined by context: for DNA bases, y would be adjacent and 5' to y"
INFO	lowercase_definition	RO:0002531	IAO:0000115	inverse of immediately downstream of
INFO	lowercase_definition	RO:0002558	IAO:0000115	inverse of is evidence for
INFO	lowercase_definition	RO:0002569	IAO:0000115	inverse of branching part of
INFO	lowercase_definition	RO:0002570	IAO:0000115	"x is a conduit for y iff y overlaps through the lumen_of of x, and y has parts on either side of the lumen of x."
INFO	lowercase_definition	RO:0002571	IAO:0000115	x lumen_of y iff x is the space or substance that is part of y and does not cross any of the inner membranes or boundaries of y that is maximal with respect to the volume of the convex hull.
INFO	lowercase_definition	RO:0002572	IAO:0000115	s is luminal space of x iff s is lumen_of x and s is an immaterial entity
INFO	lowercase_definition	RO:0002575	IAO:0000115	"relation p is the direct form of relation q iff p is a subPropertyOf q, p does not have the Transitive characteristic, q does have the Transitive characteristic, and for all x, y: x q y -> exists z1, z2, ..., zn such that x p z1 ... z2n y"
INFO	lowercase_definition	RO:0002579	IAO:0000115	"relation p is the indirect form of relation q iff p is a subPropertyOf q, and there exists some p' such that p' is the direct form of q, p' o p' -> p, and forall x,y : x q y -> either (1) x p y or (2) x p' y"
INFO	lowercase_definition	RO:0002584	IAO:0000115	s 'has part structure that is capable of' p if and only if there exists some part x such that s 'has part' x and x 'capable of' p
INFO	lowercase_definition	RO:0002586	IAO:0000115	p results in breakdown of c if and only if the execution of p leads to c no longer being present at the end of p
INFO	lowercase_definition	RO:0002589	IAO:0000115	"p results in catabolism of c if and only if p is a catabolic process, and the execution of p results in c being broken into smaller parts with energy being released."
INFO	lowercase_definition	RO:0002603	IAO:0000115	"x is approximately equivalent to y if it is the case that x is equivalent, identical or near-equivalent to y"
INFO	lowercase_definition	RO:0002604	IAO:0000115	"x is the opposite of y if there exists some distance metric M, and there exists no z such as M(x,z) <= M(x,y) or M(y,z) <= M(y,x)."
INFO	lowercase_definition	RO:0002605	IAO:0000115	"x is indistinguishable from y if there exists some distance metric M, and there exists no z such as M(x,z) <= M(x,y) or M(y,z) <= M(y,x)."
INFO	lowercase_definition	RO:0002606	IAO:0000115	"c is a substance that treats d if c is a material entity (such as a small molecule or compound) and d is a pathological process, phenotype or disease, and c is capable of some activity that negative regulates or decreases the magnitude of d."
INFO	lowercase_definition	RO:0002607	IAO:0000115	"c is marker for d iff the presence or occurrence of d is correlated with the presence of occurrence of c, and the observation of c is used to infer the presence or occurrence of d. Note that this does not imply that c and d are in a direct causal relationship, as it may be the case that there is a third entity e that stands in a direct causal relationship with c and d."
INFO	lowercase_definition	RO:0002617	IAO:0000115	"this property relates an IRI to the xsd boolean value \""True\"" if the IRI is intended to be the representative IRI for a collection of classes that are mutually equivalent."
INFO	lowercase_definition	RO:0003000	IAO:0000115	"a produces b if some process that occurs_in a has_output b, where a and b are material entities. Examples: hybridoma cell line produces monoclonal antibody reagent; chondroblast produces avascular GAG-rich matrix."
INFO	lowercase_definition	RO:0003001	IAO:0000115	a produced_by b iff some process that occurs_in b has_output a.
INFO	lowercase_definition	RO:0004007	IAO:0000115	p 'has primary input ot output' c iff either (a) p 'has primary input' c or (b) p 'has primary output' c.
INFO	lowercase_definition	RO:0004008	IAO:0000115	"p has primary output c if (a) p has output c and (b) the goal of process is to modify, produce, or transform c."
INFO	lowercase_definition	RO:0004009	IAO:0000115	"p has primary input c if (a) p has input c and (b) the goal of process is to modify, consume, or transform c."
INFO	lowercase_definition	RO:0004034	IAO:0000115	"c 'acts upstream of, positive effect' p if c is enables f, and f is causally upstream of p, and the direction of f is positive"
INFO	lowercase_definition	RO:0004035	IAO:0000115	"c 'acts upstream of, negative effect' p if c is enables f, and f is causally upstream of p, and the direction of f is negative"
INFO	lowercase_definition	RO:0009001	IAO:0000115	"\""has substance added\"" is a relation existing between a (physical) entity and a substance in which the entity has had the substance added to it at some point in time.@en"
INFO	lowercase_definition	RO:0009002	IAO:0000115	"\""has substance removed\"" is a relation existing between two physical entities in which the first entity has had the second entity (a substance) removed from it at some point in time.@en"
INFO	lowercase_definition	RO:0009003	IAO:0000115	"\""immersed in\"" is a relation between a (physical) entity and a fluid substance in which the entity is wholely or substantially surrounded by the substance.@en"
INFO	lowercase_definition	RO:0009005	IAO:0000115	'has primary substance added' indicates that an entity has had the given substance added to it in a proportion greater than any other added substance.@en
INFO	lowercase_definition	RO:0009501	IAO:0000115	"r 'realized in response to' s iff, r is a realizable (e.g. a plant trait such as responsivity to drought), s is an environmental stimulus (a process), and s directly causes the realization of r."
INFO	lowercase_definition	RO:0010002	IAO:0000115	*b* is carrier of *c* at time *t* if and only if *c* *g-depends on* *b* at *t*
INFO	lowercase_definition	UBERON:0000022	IAO:0000115	"one of the epidermal growths that form the distinctive outer covering, or plumage, on birds. Feathers are formed in tiny follicles in the epidermis, or outer skin layer, that produce keratin proteins."
INFO	lowercase_definition	UBERON:0000042	IAO:0000115	multi-tissue structure that is comprised of a secretory epithelial layer (mesothelium) and a connective tissue layer.
INFO	lowercase_definition	UBERON:0000057	IAO:0000115	"the fibromuscular tubular canal through which urine is discharged from the bladder to the exterior via the external urinary meatus; in males, the urethra is joined by the ejaculatory ducts and serves as a passageway for semen during ejaculation, as well as a canal for urine during voiding; in females, the urethra is shorter and emerges above the vaginal opening"
INFO	lowercase_definition	UBERON:0000992	IAO:0000115	the gonad of a female organism which contains germ cells
INFO	lowercase_definition	UBERON:0000995	IAO:0000115	the female muscular organ of gestation in which the developing embryo or fetus is nourished until birth
INFO	lowercase_definition	UBERON:0001052	IAO:0000115	"the terminal portion of the intestinal tube, terminating with the anus"
INFO	lowercase_definition	UBERON:0001970	IAO:0000115	vital aqueous secretion of the liver that is formed by hepatocytes and modified down stream by absorptive and secretory properties of the bile duct epithelium.
INFO	lowercase_definition	UBERON:0002106	IAO:0000115	the organ that functions to filter blood and to store red corpuscles and platelets
INFO	lowercase_definition	UBERON:0002371	IAO:0000115	the soft tissue that fills the cavities of bones
INFO	lowercase_definition	UBERON:0002530	IAO:0000115	an organ that functions as a secretory or excretory organ
INFO	lowercase_definition	UBERON:0012168	IAO:0000115	blood that remains in the placenta and in the attached umbilical cord after childbirth[WP].
